Insects,Mountains,Elevation,Family,Species,Year,Month,Individuals
Moths,JR,515,Noctuidae,Cranionycta jankowskii,2014,8,1
Moths,JR,515,Drepanidae,Agnidra scabiosa,2013,8,6
Moths,JR,515,Saturniidae,Antheraea yamamai,2013,8,1
Moths,JR,515,Geometridae,Racotis petrosa,2013,5,1
Moths,JR,515,Geometridae,Racotis petrosa,2014,5,3
Moths,JR,515,Limacodidae,Rhamnosa angulata,2014,7,1
Moths,JR,515,Geometridae,Perizoma parvaria,2013,9,1
Moths,JR,515,Noctuidae,Koyaga magnumisma,2013,6,1
Moths,JR,515,Noctuidae,Koyaga magnumisma,2013,7,1
Moths,JR,515,Noctuidae,Koyaga magnumisma,2013,8,2
Moths,JR,515,Geometridae,Gandaritis fixseni,2013,8,1
Moths,JR,515,Geometridae,Gandaritis fixseni,2014,7,1
Moths,JR,515,Geometridae,Corymica pryeri,2013,8,1
Moths,JR,515,Geometridae,Corymica pryeri,2013,9,1
Moths,JR,515,Noctuidae,Olivenebula oberthueri,2013,9,1
Moths,JR,515,Geometridae,Jodis dentifascia,2014,6,1
Moths,JR,515,Geometridae,Alcis angulifera,2013,10,14
Moths,JR,515,Geometridae,Alcis angulifera,2014,6,6
Moths,JR,515,Geometridae,Alcis angulifera,2014,9,31
Moths,JR,515,Geometridae,Alcis angulifera,2014,10,19
Moths,JR,515,Geometridae,Laciniodes unistirpis,2014,6,1
Moths,JR,515,Geometridae,Eustroma melancholicum,2013,5,2
Moths,JR,515,Geometridae,Eustroma melancholicum,2013,8,2
Moths,JR,515,Geometridae,Eustroma melancholicum,2013,9,2
Moths,JR,515,Geometridae,Eustroma melancholicum,2014,5,2
Moths,JR,515,Geometridae,Eustroma melancholicum,2014,6,4
Moths,JR,515,Geometridae,Synegia hadassa,2013,8,2
Moths,JR,515,Geometridae,Synegia hadassa,2014,7,4
Moths,JR,515,Geometridae,Protoboarmia simpliciaria,2014,8,8
Moths,JR,515,Erebidae,Neocifuna eurydice,2014,8,1
Moths,JR,515,Sphingidae,Acosmeryx naga,2013,5,1
Moths,JR,515,Geometridae,Leptostegna tenerata,2013,8,1
Moths,JR,515,Noctuidae,Antivaleria viridimacula,2014,10,1
Moths,JR,515,Noctuidae,Amphipyra pyramidea,2013,9,3
Moths,JR,515,Noctuidae,Amphipyra pyramidea,2013,9,2
Moths,JR,515,Noctuidae,Amphipyra pyramidea,2013,9,3
Moths,JR,515,Noctuidae,Amphipyra pyramidea,2014,9,1
Moths,JR,515,Erebidae,Zanclognatha lunalis,2013,9,2
Moths,JR,515,Geometridae,Timandra comptaria,2013,6,2
Moths,JR,515,Geometridae,Timandra comptaria,2013,9,1
Moths,JR,515,Geometridae,Timandra comptaria,2014,9,1
Moths,JR,515,Drepanidae,Tethea consimilis,2014,6,2
Moths,JR,515,Geometridae,Idiotephria evanescens,2014,5,1
Moths,JR,515,Drepanidae,Nordstroemia japonica,2013,9,5
Moths,JR,515,Drepanidae,Nordstroemia japonica,2013,9,7
Moths,JR,515,Drepanidae,Nordstroemia japonica,2013,9,3
Moths,JR,515,Geometridae,Gandaritis agnes,2014,6,3
Moths,JR,515,Geometridae,Hysterura declinans,2013,6,1
Moths,JR,515,Limacodidae,Phrixolepia sericea,2014,8,1
Moths,JR,515,Geometridae,Lomographa temerata,2013,7,1
Moths,JR,515,Geometridae,Evecliptopera decurrens,2013,9,4
Moths,JR,515,Erebidae,Euproctis similis,2014,6,1
Moths,JR,515,Erebidae,Euproctis similis,2014,8,1
Moths,JR,515,Geometridae,Pseuderannis lomozemia,2013,5,1
Moths,JR,515,Geometridae,Pseuderannis lomozemia,2014,5,1
Moths,JR,515,Erebidae,Numenes disparilis,2013,9,1
Moths,JR,515,Geometridae,Xandrames dholaria,2014,6,1
Moths,JR,515,Geometridae,Xandrames dholaria,2014,8,1
Moths,JR,515,Geometridae,Garaeus mirandus,2014,5,1
Moths,JR,515,Noctuidae,Negritothripa hampsoni,2014,6,3
Moths,JR,515,Geometridae,Parectropis extersaria,2013,6,2
Moths,JR,515,Noctuidae,Gerbathodes paupera,2013,7,1
Moths,JR,515,Noctuidae,Gerbathodes paupera,2014,5,3
Moths,JR,515,Noctuidae,Gerbathodes paupera,2014,6,2
Moths,JR,515,Noctuidae,Gerbathodes paupera,2014,8,1
Moths,JR,515,Erebidae,Aglaeomorpha histrio,2013,8,3
Moths,JR,515,Geometridae,Asthena nymphaeata,2013,9,1
Moths,JR,515,Geometridae,Asthena nymphaeata,2014,7,1
Moths,JR,515,Geometridae,Arichanna albomacularia,2014,5,1
Moths,JR,515,Geometridae,Epholca arenosa,2014,6,1
Moths,JR,515,Noctuidae,Athetis albisignata,2013,8,1
Moths,JR,515,Noctuidae,Triphaenopsis lucilla,2013,7,1
Moths,JR,515,Noctuidae,Triphaenopsis lucilla,2013,9,1
Moths,JR,515,Noctuidae,Triphaenopsis lucilla,2013,9,1
Moths,JR,515,Erebidae,Paracolax pryeri,2013,9,1
Moths,JR,515,Erebidae,Paracolax pryeri,2014,6,2
Moths,JR,515,Erebidae,Hypena albopunctalis,2014,8,2
Moths,JR,515,Limacodidae,Austrapoda dentata,2014,7,1
Moths,JR,515,Limacodidae,Austrapoda dentata,2014,8,1
Moths,JR,515,Geometridae,Ligdia japonaria,2014,6,1
Moths,JR,515,Noctuidae,Amphipyra tripartita,2013,9,1
Moths,JR,515,Noctuidae,Amphipyra tripartita,2013,10,1
Moths,JR,515,Erebidae,Catocala separans,2014,8,5
Moths,JR,515,Erebidae,Pangrapta flavomacula,2014,6,1
Moths,JR,515,Geometridae,Geometra dieckmanni,2013,9,1
Moths,JR,515,Geometridae,Geometra dieckmanni,2013,9,4
Moths,JR,515,Geometridae,Geometra dieckmanni,2013,9,1
Moths,JR,515,Geometridae,Geometra dieckmanni,2014,6,2
Moths,JR,515,Geometridae,Geometra dieckmanni,2014,9,2
Moths,JR,682,Geometridae,Euphyia cineraria,2013,6,1
Moths,JR,682,Geometridae,Euphyia cineraria,2014,5,1
Moths,JR,682,Geometridae,Euphyia cineraria,2014,8,1
Moths,JR,682,Geometridae,Euphyia cineraria,2014,8,3
Moths,JR,682,Geometridae,Pseudepione magnaria,2014,9,1
Moths,JR,682,Noctuidae,Daseochaeta viridis,2014,10,9
Moths,JR,682,Drepanidae,Epipsestis ornata,2014,9,1
Moths,JR,682,Geometridae,Xanthorhoe muscicapata,2013,5,1
Moths,JR,682,Noctuidae,Athetis lapidea,2013,6,1
Moths,JR,682,Noctuidae,Athetis gluteosa,2013,5,1
Moths,JR,682,Noctuidae,Athetis gluteosa,2013,8,2
Moths,JR,682,Erebidae,Eilema japonica,2013,8,1
Moths,JR,682,Erebidae,Eilema japonica,2014,8,1
Moths,JR,682,Geometridae,Dindica virescens,2013,8,1
Moths,JR,682,Geometridae,Dindica virescens,2014,5,1
Moths,JR,682,Geometridae,Dindica virescens,2014,8,1
Moths,JR,682,Sphingidae,Ambulyx japonica,2013,5,1
Moths,JR,682,Sphingidae,Ambulyx japonica,2014,5,1
Moths,JR,682,Sphingidae,Ambulyx japonica,2014,6,1
Moths,JR,682,Noctuidae,Chasminodes nigrilinea,2013,7,7
Moths,JR,682,Noctuidae,Chasminodes nigrilinea,2014,7,14
Moths,JR,682,Erebidae,Hadennia incongruens,2013,6,5
Moths,JR,682,Erebidae,Hadennia incongruens,2014,6,5
Moths,JR,682,Erebidae,Hadennia incongruens,2014,8,1
Moths,JR,682,Notodontidae,Lophocosma atriplaga,2013,5,3
Moths,JR,682,Notodontidae,Lophocosma atriplaga,2014,5,4
Moths,JR,682,Erebidae,Pida niphonis,2013,8,2
Moths,JR,682,Erebidae,Hypena sagitta,2013,7,1
Moths,JR,682,Erebidae,Hypena stygiana,2013,8,1
Moths,JR,682,Erebidae,Hypena stygiana,2014,6,1
Moths,JR,682,Erebidae,Hypena stygiana,2014,8,1
Moths,JR,682,Noctuidae,Cosmia sanguinea,2013,7,1
Moths,JR,682,Noctuidae,Cosmia sanguinea,2013,8,1
Moths,JR,682,Notodontidae,Peridea gigantea,2013,7,6
Moths,JR,682,Notodontidae,Peridea gigantea,2013,8,4
Moths,JR,682,Notodontidae,Peridea gigantea,2014,8,1
Moths,JR,682,Noctuidae,Apamea hampsoni,2013,6,1
Moths,JR,682,Noctuidae,Apamea hampsoni,2013,8,4
Moths,JR,682,Noctuidae,Athetis stellata,2014,8,1
Moths,JR,682,Geometridae,Ourapteryx koreana,2013,7,1
Moths,JR,682,Geometridae,Ourapteryx koreana,2014,7,2
Moths,JR,682,Geometridae,Ourapteryx koreana,2014,9,8
Moths,JR,682,Geometridae,Cleora insolita,2013,5,4
Moths,JR,682,Geometridae,Cleora insolita,2014,5,6
Moths,JR,682,Noctuidae,Sarbanissa venusta,2013,7,1
Moths,JR,682,Noctuidae,Sarbanissa venusta,2014,8,1
Moths,JR,682,Saturniidae,Actias artemis,2014,5,1
Moths,JR,682,Saturniidae,Actias artemis,2014,7,3
Moths,JR,682,Noctuidae,Mythimna bani,2014,8,1
Moths,JR,682,Notodontidae,Shaka atrovittatus,2013,6,1
Moths,JR,682,Geometridae,Lomographa pulverata,2013,6,1
Moths,JR,682,Erebidae,Catocala duplicata,2013,8,1
Moths,JR,682,Erebidae,Catocala duplicata,2014,8,12
Moths,JR,682,Erebidae,Euproctis pulverea,2014,6,1
Moths,JR,682,Erebidae,Euproctis pulverea,2014,7,1
Moths,JR,682,Noctuidae,Telorta edentata,2014,10,1
Moths,JR,682,Erebidae,Sinarella aegrota,2013,7,1
Moths,JR,682,Erebidae,Herminia grisealis,2014,7,1
Moths,JR,682,Noctuidae,Narcotica niveosparsa,2014,8,1
Moths,JR,682,Geometridae,Pareclipsis gracilis,2013,6,2
Moths,JR,682,Geometridae,Pareclipsis gracilis,2013,7,1
Moths,JR,682,Geometridae,Pareclipsis gracilis,2014,9,1
Moths,JR,682,Erebidae,Catocala dissimilis,2013,7,1
Moths,JR,682,Erebidae,Catocala dissimilis,2014,8,3
Moths,JR,682,Erebidae,Catocala dissimilis,2014,8,1
Moths,JR,682,Drepanidae,Deroca inconclusa,2014,8,1
Moths,JR,682,Erebidae,Hydrillodes morosa,2013,5,3
Moths,JR,682,Erebidae,Hydrillodes morosa,2013,6,2
Moths,JR,682,Erebidae,Hydrillodes morosa,2013,7,24
Moths,JR,682,Erebidae,Hydrillodes morosa,2013,8,1
Moths,JR,682,Erebidae,Hydrillodes morosa,2014,5,3
Moths,JR,682,Erebidae,Hydrillodes morosa,2014,7,3
Moths,JR,682,Erebidae,Hydrillodes morosa,2014,8,3
Moths,JR,682,Geometridae,Duliophyle agitata,2014,8,3
Moths,JR,682,Geometridae,Duliophyle agitata,2014,8,8
Moths,JR,682,Noctuidae,Maliattha signifera,2013,7,1
Moths,JR,682,Drepanidae,Tethea ampliata,2013,6,1
Moths,JR,682,Drepanidae,Tethea ampliata,2014,6,2
Moths,JR,682,Drepanidae,Tethea ampliata,2014,7,2
Moths,JR,682,Geometridae,Hypomecis punctinalis,2013,5,1
Moths,JR,682,Geometridae,Hypomecis punctinalis,2013,6,1
Moths,JR,682,Geometridae,Hypomecis punctinalis,2014,5,2
Moths,JR,682,Erebidae,Diomea discisigna,2013,8,2
Moths,JR,682,Geometridae,Comibaena amoenaria,2014,6,1
Moths,JR,682,Drepanidae,Oreta pulchripes,2013,8,1
Moths,JR,682,Drepanidae,Oreta pulchripes,2014,6,1
Moths,JR,682,Geometridae,Eustroma aerosum,2013,5,2
Moths,JR,682,Geometridae,Eustroma aerosum,2013,6,1
Moths,JR,682,Geometridae,Eustroma aerosum,2014,5,1
Moths,JR,682,Noctuidae,Athetis pallidipennis,2013,7,1
Moths,JR,682,Noctuidae,Athetis pallidipennis,2013,8,1
Moths,JR,682,Noctuidae,Acronicta catocaloida,2014,8,1
Moths,JR,682,Erebidae,Paracolax contigua,2013,6,1
Moths,JR,682,Erebidae,Paracolax contigua,2014,6,1
Moths,JR,682,Erebidae,Zanclognatha helva,2013,6,2
Moths,JR,682,Erebidae,Zanclognatha helva,2014,6,4
Moths,JR,682,Notodontidae,Micromelalopha flavomacula,2014,6,1
Moths,JR,682,Geometridae,Orthocabera sericea,2013,6,3
Moths,JR,682,Geometridae,Orthocabera sericea,2013,7,1
Moths,JR,682,Geometridae,Orthocabera sericea,2013,8,3
Moths,JR,682,Geometridae,Orthocabera sericea,2014,5,1
Moths,JR,682,Geometridae,Orthocabera sericea,2014,6,2
Moths,JR,682,Geometridae,Orthocabera sericea,2014,7,1
Moths,JR,682,Erebidae,Eilema griseola,2014,8,1
Moths,JR,682,Notodontidae,Neodrymonia delia,2013,6,1
Moths,JR,682,Notodontidae,Neodrymonia delia,2014,6,1
Moths,JR,682,Notodontidae,Neodrymonia delia,2014,7,4
Moths,JR,682,Geometridae,Amraica superans,2013,6,2
Moths,JR,682,Geometridae,Synegia limitatoides,2014,7,2
Moths,JR,682,Geometridae,Synegia limitatoides,2014,8,3
Moths,JR,682,Geometridae,Synegia limitatoides,2014,8,4
Moths,JR,682,Geometridae,Duliophyle majuscularia,2013,8,2
Moths,JR,682,Erebidae,Zanclognatha lilacina,2013,6,1
Moths,JR,682,Geometridae,Polymixinia appositaria,2013,6,1
Moths,JR,682,Lasiocampidae,Paralebeda plagiata,2013,8,1
Moths,JR,682,Lasiocampidae,Paralebeda plagiata,2014,7,2
Moths,JR,682,Lasiocampidae,Paralebeda plagiata,2014,8,2
Moths,JR,682,Lasiocampidae,Paralebeda plagiata,2014,8,1
Moths,JR,682,Geometridae,Rhynchobapta cervinaria,2014,6,1
Moths,JR,682,Geometridae,Jodis lactearia,2014,5,1
Moths,JR,682,Geometridae,Endropiodes indictinarius,2013,5,1
Moths,JR,682,Geometridae,Endropiodes indictinarius,2014,5,1
Moths,JR,682,Geometridae,Endropiodes indictinarius,2014,6,1
Moths,JR,682,Noctuidae,Amphipyra acheron,2014,8,2
Moths,JR,682,Noctuidae,Amphipyra acheron,2014,10,1
Moths,JR,682,Notodontidae,Cnethodonta grisescens,2013,6,1
Moths,JR,682,Noctuidae,Mythimna placida,2014,8,1
Moths,JR,682,Limacodidae,Latoia sinica,2013,6,1
Moths,JR,682,Limacodidae,Latoia sinica,2014,7,2
Moths,JR,682,Geometridae,Arichanna melanaria,2013,6,1
Moths,JR,682,Geometridae,Arichanna melanaria,2014,6,1
Moths,JR,682,Erebidae,Lemyra boghaika,2013,6,1
Moths,JR,682,Erebidae,Lemyra boghaika,2014,6,2
Moths,JR,682,Geometridae,Plagodis pulveraria,2013,7,1
Moths,JR,682,Geometridae,Plagodis pulveraria,2014,5,4
Moths,JR,682,Geometridae,Plagodis pulveraria,2014,8,1
Moths,JR,682,Drepanidae,Ditrigona komarovi,2014,7,2
Moths,JR,682,Geometridae,Menophra senilis,2014,8,2
Moths,JR,682,Geometridae,Myrteta angelica,2014,9,1
Moths,JR,682,Notodontidae,Urodonta branickii,2014,5,3
Moths,JR,682,Geometridae,Eulithis convergenata,2013,6,1
Moths,JR,682,Drepanidae,Sabra harpagula,2013,8,1
Moths,JR,682,Sphingidae,Kentochrysalia streckeri,2014,5,3
Moths,JR,682,Sphingidae,Kentochrysalia streckeri,2014,6,1
Moths,JR,682,Sphingidae,Kentochrysalia streckeri,2014,7,2
Moths,JR,682,Sphingidae,Kentochrysalia streckeri,2013,7,2
Moths,JR,682,Noctuidae,Diarsia canescens,2014,5,1
Moths,JR,682,Drepanidae,Tethea or,2014,6,2
Moths,JR,682,Geometridae,Scopula floslactata,2013,8,4
Moths,JR,682,Noctuidae,Kumasia kumaso,2014,5,1
Moths,JR,682,Geometridae,Ramobia mediodivisa,2014,10,4
Moths,JR,682,Geometridae,Heterothera postalbida,2014,10,3
Moths,JR,682,Notodontidae,Zaranga pannosa,2013,5,2
Moths,JR,682,Notodontidae,Zaranga pannosa,2014,5,1
Moths,JR,682,Erebidae,Spilarctia subcarnea,2013,8,1
Moths,JR,682,Noctuidae,Oruza kunsuki,2013,8,1
Moths,JR,682,Geometridae,Ninodes splendens,2013,7,1
Moths,JR,682,Noctuidae,Neustrotia noloides,2013,8,1
Moths,JR,682,Erebidae,Catocala dula,2013,7,11
Moths,JR,682,Erebidae,Catocala dula,2013,8,11
Moths,JR,682,Erebidae,Catocala dula,2014,7,2
Moths,JR,682,Erebidae,Catocala dula,2014,8,14
Moths,JR,682,Erebidae,Catocala dula,2014,8,14
Moths,JR,682,Erebidae,Lymantria mathura,2013,7,4
Moths,JR,682,Erebidae,Lymantria mathura,2014,7,5
Moths,JR,682,Noctuidae,Siglophora sanguinolenta,2014,7,1
Moths,JR,682,Erebidae,Calliteara lunulata,2014,5,1
Moths,JR,682,Erebidae,Cyana hamata,2013,7,1
Moths,JR,682,Erebidae,Cyana hamata,2014,7,1
Moths,JR,682,Notodontidae,Suzukiana cinerea,2013,5,1
Moths,JR,682,Notodontidae,Suzukiana cinerea,2014,5,4
Moths,JR,682,Euteliidae,Eutelia geyeri,2013,10,1
Moths,JR,682,Erebidae,Catocala jonasii,2014,8,1
Moths,JR,682,Noctuidae,Macdunnoughia hybrida,2013,7,1
Moths,JR,682,Geometridae,Cabera schaefferi,2014,7,2
Moths,JR,682,Geometridae,Cabera schaefferi,2014,8,4
Moths,JR,682,Noctuidae,Chasminodes cilia,2013,7,4
Moths,JR,682,Noctuidae,Chasminodes cilia,2013,8,3
Moths,JR,682,Noctuidae,Chasminodes cilia,2014,7,3
Moths,JR,682,Lasiocampidae,Kunugia undans,2013,10,2
Moths,JR,682,Notodontidae,Togepteryx velutina,2014,5,1
Moths,JR,682,Erebidae,Diomea jankowskii,2013,6,1
Moths,JR,682,Geometridae,Hypomecis roboraria,2013,6,1
Moths,JR,682,Geometridae,Hypomecis roboraria,2014,6,8
Moths,JR,682,Geometridae,Hypomecis roboraria,2014,8,7
Moths,JR,682,Erebidae,Herminia arenosa,2014,6,1
Moths,JR,682,Erebidae,Herminia arenosa,2014,7,1
Moths,JR,682,Erebidae,Herminia arenosa,2014,8,2
Moths,JR,682,Geometridae,Chiasmia hebesata,2013,7,1
Moths,JR,682,Geometridae,Eupithecia spadix,2014,6,1
Moths,JR,682,Geometridae,Xerodes rufescentaria,2013,6,1
Moths,JR,682,Lasiocampidae,Dendrolimus superans,2013,6,3
Moths,JR,682,Lasiocampidae,Dendrolimus superans,2013,7,7
Moths,JR,682,Lasiocampidae,Dendrolimus superans,2014,6,1
Moths,JR,682,Lasiocampidae,Dendrolimus superans,2014,7,12
Moths,JR,682,Erebidae,Naganoella timandra,2013,7,1
Moths,JR,682,Erebidae,Naganoella timandra,2014,6,1
Moths,JR,682,Erebidae,Edessena hamada,2013,6,1
Moths,JR,682,Erebidae,Edessena hamada,2014,8,1
Moths,JR,682,Drepanidae,Ditrigona virgo,2013,5,1
Moths,JR,682,Drepanidae,Ditrigona virgo,2013,6,1
Moths,JR,682,Drepanidae,Ditrigona virgo,2013,7,2
Moths,JR,682,Drepanidae,Ditrigona virgo,2014,5,6
Moths,JR,682,Geometridae,Lomographa bimaculata,2013,5,2
Moths,JR,682,Geometridae,Lomographa bimaculata,2014,5,5
Moths,JR,682,Geometridae,Lomographa bimaculata,2014,6,1
Moths,JR,682,Erebidae,Leiostola mollis,2014,6,1
Moths,JR,682,Erebidae,Leiostola mollis,2014,7,1
Moths,JR,682,Erebidae,Leiostola mollis,2014,8,1
Moths,JR,682,Noctuidae,Neustrotia rectilineata,2014,6,1
Moths,JR,682,Geometridae,Aethalura ignobilis,2014,5,1
Moths,JR,682,Cossidae,Zeuzera multistrigata,2014,7,1
Moths,JR,682,Erebidae,Scedopla diffusa,2014,6,1
Moths,JR,682,Erebidae,Scedopla diffusa,2014,8,1
Moths,JR,682,Geometridae,Nothomiza aureolaria,2013,8,1
Moths,JR,682,Noctuidae,Albocosta triangularis,2014,9,1
Moths,JR,682,Noctuidae,Iragaodes nobilis,2013,8,2
Moths,JR,682,Noctuidae,Iragaodes nobilis,2014,6,2
Moths,JR,682,Noctuidae,Iragaodes nobilis,2014,8,1
Moths,JR,682,Drepanidae,Habrosyne aurorina,2014,8,1
Moths,JR,682,Geometridae,Abraxas sylvata,2013,6,1
Moths,JR,682,Geometridae,Abraxas sylvata,2014,8,1
Moths,JR,682,Geometridae,Abraxas sylvata,2014,8,1
Moths,JR,682,Geometridae,scopula  sp,2014,8,3
Moths,JR,682,Noctuidae,Oruza submirella,2014,6,1
Moths,JR,682,Noctuidae,Oruza submirella,2014,8,1
Moths,JR,682,Drepanidae,Auzata nigrata,2014,5,2
Moths,JR,682,Noctuidae,Niphonyx segregata,2013,6,2
Moths,JR,682,Notodontidae,Quadricalcarifera subgeneris,2014,5,1
Moths,JR,682,Erebidae,Catocala streckeri,2013,6,3
Moths,JR,682,Erebidae,Catocala streckeri,2014,6,1
Moths,JR,682,Geometridae,Idaea biselata,2013,6,7
Moths,JR,682,Geometridae,Idaea biselata,2013,8,1
Moths,JR,682,Geometridae,Idaea biselata,2014,6,3
Moths,JR,682,Geometridae,Idaea biselata,2014,9,3
Moths,JR,682,Geometridae,Parabapta clarissa,2013,6,2
Moths,JR,682,Geometridae,Parabapta clarissa,2014,6,1
Moths,JR,682,Noctuidae,Bryophilina mollicula,2014,6,2
Moths,JR,682,Noctuidae,Bryophilina mollicula,2014,7,1
Moths,JR,682,Geometridae,Ectropis aigneri,2013,8,1
Moths,JR,682,Geometridae,Ectropis aigneri,2014,5,1
Moths,JR,682,Geometridae,Angerona prunaria,2013,6,1
Moths,JR,682,Geometridae,Angerona prunaria,2013,8,1
Moths,JR,682,Geometridae,Eupithecia okadai,2013,5,1
Moths,JR,682,Geometridae,Problepsis superans,2013,7,1
Moths,JR,682,Drepanidae,Euparyphasma maxima,2014,8,1
Moths,JR,682,Erebidae,Paracolax fascialis,2013,7,1
Moths,JR,682,Erebidae,Paracolax fascialis,2014,6,1
Moths,JR,682,Erebidae,Paracolax fascialis,2014,8,2
Moths,JR,682,Noctuidae,Gabala argentata,2013,7,1
Moths,JR,682,Geometridae,Eupithecia clavifera,2013,5,3
Moths,JR,682,Notodontidae,Lophontomira parki,2013,8,1
Moths,JR,682,Notodontidae,Lophontomira parki,2014,6,1
Moths,JR,682,Notodontidae,Lophontomira parki,2014,8,1
Moths,JR,682,Notodontidae,Lophontomira parki,2014,8,1
Moths,JR,682,Noctuidae,Abrostola ussuriensis,2013,8,4
Moths,JR,682,Erebidae,Catocala nagioides,2013,7,6
Moths,JR,682,Erebidae,Catocala nagioides,2013,8,1
Moths,JR,682,Erebidae,Catocala nagioides,2014,7,1
Moths,JR,682,Erebidae,Catocala nagioides,2014,8,7
Moths,JR,682,Erebidae,Catocala nagioides,2014,8,7
Moths,JR,682,Notodontidae,Stauropus fagi,2014,6,1
Moths,JR,682,Geometridae,Hydrelia adesma,2014,6,2
Moths,JR,682,Noctuidae,Hermonassa cecilia,2013,7,1
Moths,JR,682,Drepanidae,Parapsestis argenteopicta,2014,6,2
Moths,JR,682,Notodontidae,Drymonia dodonides,2013,5,3
Moths,JR,682,Notodontidae,Drymonia dodonides,2013,6,3
Moths,JR,682,Notodontidae,Drymonia dodonides,2014,5,8
Moths,JR,682,Notodontidae,Drymonia dodonides,2014,6,4
Moths,JR,682,Notodontidae,Drymonia dodonides,2014,7,1
Moths,JR,682,Notodontidae,Drymonia dodonides,2014,8,2
Moths,JR,682,Notodontidae,Drymonia dodonides,2014,8,1
Moths,JR,682,Erebidae,Arctornis kumatai,2013,8,4
Moths,JR,682,Erebidae,Arctornis kumatai,2014,7,1
Moths,JR,682,Noctuidae,Cosmia achatina,2014,7,2
Moths,JR,682,Sphingidae,Marumba spectabilis,2014,7,1
Moths,JR,682,Erebidae,Miltochrista miniata,2014,8,1
Moths,JR,682,Noctuidae,Euromoia subpulchra,2013,6,1
Moths,JR,682,Noctuidae,Euromoia subpulchra,2013,7,2
Moths,JR,682,Noctuidae,Euromoia subpulchra,2014,6,1
Moths,JR,682,Noctuidae,Euromoia subpulchra,2014,7,8
Moths,JR,682,Erebidae,Idia quadra,2014,8,2
Moths,JR,682,Geometridae,Ectropis excellens,2013,7,1
Moths,JR,682,Geometridae,Plagodis dolabraria,2014,5,9
Moths,JR,682,Geometridae,Plagodis dolabraria,2014,7,1
Moths,JR,682,Geometridae,Plagodis dolabraria,2014,8,1
Moths,JR,682,Geometridae,Jankowskia fuscaria,2014,6,1
Moths,JR,682,Geometridae,Idaea auricruda,2013,7,24
Moths,JR,682,Geometridae,Idaea auricruda,2014,7,10
Moths,JR,682,Geometridae,Scopula semiignobilis,2014,5,1
Moths,JR,682,Erebidae,Paracolax trilinealis,2014,6,1
Moths,JR,682,Erebidae,Spilarctia seriatopunctata,2014,6,3
Moths,JR,682,Erebidae,Spilarctia seriatopunctata,2014,7,1
Moths,JR,682,Erebidae,Zanclognatha griselda,2014,8,1
Moths,JR,682,Erebidae,Zanclognatha fumosa,2014,6,3
Moths,JR,682,Noctuidae,Cranionycta jankowskii,2013,6,1
Moths,JR,682,Noctuidae,Cranionycta jankowskii,2013,8,2
Moths,JR,682,Noctuidae,Cranionycta jankowskii,2014,6,5
Moths,JR,682,Noctuidae,Cranionycta jankowskii,2014,7,1
Moths,JR,682,Noctuidae,Cranionycta jankowskii,2014,8,2
Moths,JR,682,Geometridae,Proteostrenia falcicula,2013,7,1
Moths,JR,682,Drepanidae,Agnidra scabiosa,2014,5,1
Moths,JR,682,Drepanidae,Agnidra scabiosa,2014,7,1
Moths,JR,682,Drepanidae,Agnidra scabiosa,2014,8,1
Moths,JR,682,Saturniidae,Antheraea yamamai,2013,8,4
Moths,JR,682,Geometridae,Racotis petrosa,2014,5,3
Moths,JR,682,Erebidae,Cifuna locuples,2014,6,1
Moths,JR,682,Noctuidae,Koyaga magnumisma,2013,6,1
Moths,JR,682,Noctuidae,Koyaga magnumisma,2014,6,4
Moths,JR,682,Erebidae,Numenes albofascia,2013,8,2
Moths,JR,682,Erebidae,Numenes albofascia,2014,8,1
Moths,JR,682,Erebidae,Numenes albofascia,2014,8,1
Moths,JR,682,Erebidae,Blasticorhinus hoenei,2014,8,1
Moths,JR,682,Geometridae,Alcis angulifera,2013,6,1
Moths,JR,682,Geometridae,Alcis angulifera,2014,6,11
Moths,JR,682,Geometridae,Alcis angulifera,2014,9,12
Moths,JR,682,Geometridae,Alcis angulifera,2014,10,11
Moths,JR,682,Erebidae,Miltochrista ziczac,2013,6,1
Moths,JR,682,Geometridae,Eustroma melancholicum,2013,8,1
Moths,JR,682,Geometridae,Eustroma melancholicum,2014,8,1
Moths,JR,682,Geometridae,Eustroma melancholicum,2014,8,1
Moths,JR,682,Geometridae,Synegia hadassa,2013,7,5
Moths,JR,682,Sphingidae,Acosmeryx naga,2013,6,1
Moths,JR,682,Notodontidae,Rabtala splendida,2014,7,2
Moths,JR,682,Notodontidae,Fusapteryx ladislai,2013,7,5
Moths,JR,682,Geometridae,Leptostegna tenerata,2013,5,1
Moths,JR,682,Geometridae,Leptostegna tenerata,2013,6,1
Moths,JR,682,Noctuidae,Amphipyra pyramidea,2014,8,2
Moths,JR,682,Noctuidae,Amphipyra pyramidea,2014,9,4
Moths,JR,682,Noctuidae,Xanthia tigrina,2014,10,1
Moths,JR,682,Erebidae,Miltochrista striata,2013,6,1
